FULL_ADDRE,zon_new,full_zonin,PIN,MAPBLOCKLO,hood,ZIP_CODE,POINT_X,POINT_Y
5267 HOLMES ST UNIT 305,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00309030200,80-D-309-302,Upper Lawrenceville,15201,-79.951196,40.48026
5267 HOLMES ST UNIT 401,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00309030200,80-D-309-302,Upper Lawrenceville,15201,-79.951196,40.48026
5267 HOLMES ST UNIT 402,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00309030200,80-D-309-302,Upper Lawrenceville,15201,-79.951196,40.48026
5267 HOLMES ST UNIT 403,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00309030200,80-D-309-302,Upper Lawrenceville,15201,-79.951196,40.48026
5267 HOLMES ST UNIT 404,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00309030200,80-D-309-302,Upper Lawrenceville,15201,-79.951196,40.48026
5267 HOLMES ST UNIT 405,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00309030200,80-D-309-302,Upper Lawrenceville,15201,-79.951196,40.48026
5267 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00193000A00,80-D-193-A,Upper Lawrenceville,15201,-79.951448,40.480994
5268 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080D00006000000,80-D-6,Upper Lawrenceville,15201,-79.952574,40.481907
5268 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00096000A00,80-D-96-A,Upper Lawrenceville,15201,-79.951858,40.481381
5268 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00349000000,80-D-349,Upper Lawrenceville,15201,-79.950377,40.480206
5268 WICKLIFF ST,H,HILLSIDE,0081E00010000000,81-E-10,Upper Lawrenceville,15201,-79.948824,40.479259
5269 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00069000000,80-D-69,Upper Lawrenceville,15201,-79.95202,40.481621
5269 DRESDEN WAY,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080D00006000A00,80-D-6-A,Upper Lawrenceville,15201,-79.952428,40.481745
5269 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00384000000,80-D-384,Upper Lawrenceville,15201,-79.949959,40.479938
5270 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080D00005000000,80-D-5,Upper Lawrenceville,15201,-79.952531,40.481928
5270 BUTLER ST APT 1,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080D00005000000,80-D-5,Upper Lawrenceville,15201,-79.952531,40.481928
5270 BUTLER ST APT 2,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080D00005000000,80-D-5,Upper Lawrenceville,15201,-79.952531,40.481928
5270 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00095000000,80-D-95,Upper Lawrenceville,15201,-79.951779,40.481398
5270 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00400000000,80-D-400,Upper Lawrenceville,15201,-79.94961,40.479755
5270 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00348000000,80-D-348,Upper Lawrenceville,15201,-79.950329,40.480233
5270 WICKLIFF ST,H,HILLSIDE,0081E00009000000,81-E-9,Upper Lawrenceville,15201,-79.948773,40.4793
5271 DRESDEN WAY,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080D00005000000,80-D-5,Upper Lawrenceville,15201,-79.952374,40.481778
5271 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00385000000,80-D-385,Upper Lawrenceville,15201,-79.949916,40.479958
5271 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00195000000,80-D-195,Upper Lawrenceville,15201,-79.951347,40.48107
5272 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080D00002000000,80-D-2,Upper Lawrenceville,15201,-79.952443,40.481964
5272 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00094000000,80-D-94,Upper Lawrenceville,15201,-79.951745,40.481431
5272 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00347000000,80-D-347,Upper Lawrenceville,15201,-79.950289,40.480255
5272 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00254000000,80-D-254,Upper Lawrenceville,15201,-79.951036,40.480903
5273 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00386000000,80-D-386,Upper Lawrenceville,15201,-79.949872,40.479983
5273 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00196000000,80-D-196,Upper Lawrenceville,15201,-79.951306,40.481094
5274 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0081A00038000000,81-A-38,Upper Lawrenceville,15201,-79.949542,40.479811
5274 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00346000000,80-D-346,Upper Lawrenceville,15201,-79.950252,40.480275
5275 BUTLER ST,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 102,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 104,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 106,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 108,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 110,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 112,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 114,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 202,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 204,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 206,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 208,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 210,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 212,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 214,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 301,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 302,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 303,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 305,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 306,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 307,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 308,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 309,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 310,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 311,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 313,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 314,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 317,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 319,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 320,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 321,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 322,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 323,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 325,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 326,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 327,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 328,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 329,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 330,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 334,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 336,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 338,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 340,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 342,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 345,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 346,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 347,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 348,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 349,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 350,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 351,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 352,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 353,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 354,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 355,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 356,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 357,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 358,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 359,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 360,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 361,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 363,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 364,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 365,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 369,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 371,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 372,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 374,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 375,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 377,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 378,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 379,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 380,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 381,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 382,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 384,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 385,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 387,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 388,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 389,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 390,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 401,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 402,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 403,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 405,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 406,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 407,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 408,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 409,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 410,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 411,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 413,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 414,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 417,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 419,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 420,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 421,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 422,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 423,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 425,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 426,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 427,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 428,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 429,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 430,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 434,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 436,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 438,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 440,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 442,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 445,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 446,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 447,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 448,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 449,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 450,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 451,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 452,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 453,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 454,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 455,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 456,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 457,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 458,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 459,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 460,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 461,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 463,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 464,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 465,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 469,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 471,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 472,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 474,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 475,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 477,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 478,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 479,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 480,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 481,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 482,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 484,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 485,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
5275 BUTLER ST APT 487,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
